episodeKey,suite,taskId,seed,initStateId,beforeStage,beforeRunName,beforeAttempt,beforeBenchSuccess,beforeAgentLabel,beforeAgentOutcome,beforeInstruction,beforeSteps,beforeHostReason,beforeResultSha256,beforeFinishSha256,beforeTrajectorySha256,round1Stage,round1RunName,round1Attempt,round1BenchSuccess,round1AgentLabel,round1AgentOutcome,round1Instruction,round1Steps,round1HostReason,round1ResultSha256,round1FinishSha256,round1TrajectorySha256,afterStage,afterRunName,afterAttempt,afterBenchSuccess,afterAgentLabel,afterAgentOutcome,afterInstruction,afterSteps,afterHostReason,afterResultSha256,afterFinishSha256,afterTrajectorySha256
libero_object_t03_r06,libero_object,3,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,454,libero_success,110d841cff10cf8ad81ab69d54501b0d1e360f30f90742cbb35b223d5d134ffb,,cb779369527f6407103a462744ff2d512645794b42c439c703a63fd74aa2261b,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,454,libero_success,110d841cff10cf8ad81ab69d54501b0d1e360f30f90742cbb35b223d5d134ffb,,cb779369527f6407103a462744ff2d512645794b42c439c703a63fd74aa2261b,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,454,libero_success,110d841cff10cf8ad81ab69d54501b0d1e360f30f90742cbb35b223d5d134ffb,,cb779369527f6407103a462744ff2d512645794b42c439c703a63fd74aa2261b
libero_object_t03_r07,libero_object,3,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,425,libero_success,d7ea8748f6b8cad92c8688ea8ee18cd1a72b292c8fc411bb1c92886a651cb5cc,,7076ee2652f9470c9b465cd703f3b6dc520652c7df523a58587d2596bbf218df,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,425,libero_success,d7ea8748f6b8cad92c8688ea8ee18cd1a72b292c8fc411bb1c92886a651cb5cc,,7076ee2652f9470c9b465cd703f3b6dc520652c7df523a58587d2596bbf218df,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,425,libero_success,d7ea8748f6b8cad92c8688ea8ee18cd1a72b292c8fc411bb1c92886a651cb5cc,,7076ee2652f9470c9b465cd703f3b6dc520652c7df523a58587d2596bbf218df
libero_object_t03_r08,libero_object,3,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,361,libero_success,a33ff56cbc8d3070e962433d7f6c1da5911e49b68488265840b2dcf8fac13256,,45496411db9a04c9ce84ee31ae5218f45b7d9081a4e67f40c318460c7ecd5fcf,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,361,libero_success,a33ff56cbc8d3070e962433d7f6c1da5911e49b68488265840b2dcf8fac13256,,45496411db9a04c9ce84ee31ae5218f45b7d9081a4e67f40c318460c7ecd5fcf,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,361,libero_success,a33ff56cbc8d3070e962433d7f6c1da5911e49b68488265840b2dcf8fac13256,,45496411db9a04c9ce84ee31ae5218f45b7d9081a4e67f40c318460c7ecd5fcf
libero_object_t03_r09,libero_object,3,9,9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,363,libero_success,dcc173aba897e2b63b5a873c5e82fcd6638fce7d7ca5186690f18519d28196fe,,7b2b37fc00d39cc9c214585e30eeed8c219d8bd8c4244776e3cabcf64667d9bb,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,363,libero_success,dcc173aba897e2b63b5a873c5e82fcd6638fce7d7ca5186690f18519d28196fe,,7b2b37fc00d39cc9c214585e30eeed8c219d8bd8c4244776e3cabcf64667d9bb,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the bbq sauce and place it in the basket,363,libero_success,dcc173aba897e2b63b5a873c5e82fcd6638fce7d7ca5186690f18519d28196fe,,7b2b37fc00d39cc9c214585e30eeed8c219d8bd8c4244776e3cabcf64667d9bb
libero_object_t04_r00,libero_object,4,0,0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,False,success,visually_complete,pick up the ketchup and place it in the basket,469,agent_finished,85fc11fc34f2c8bcaaa083972e9ab9d6cfe0390a9f345717e25bf0530442aaa9,a081acfd09d1195ee2f64eac7b23236699d1cfdecccac16f0b270483727ea6d9,98c02edb5a42925799dfa5ded76a702869c3a51aa77cbbd7cec217f067e020e2,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,353,libero_success,5c75c89cf98fb0cd5bbd1769e41fe5fba2c0fbc9b6d4c92f9a377201ee6219f7,,df5f62cc307f31ca876d17acc08cec38bf6625473e1c367a15d03315f5244a21,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,353,libero_success,5c75c89cf98fb0cd5bbd1769e41fe5fba2c0fbc9b6d4c92f9a377201ee6219f7,,df5f62cc307f31ca876d17acc08cec38bf6625473e1c367a15d03315f5244a21
libero_object_t04_r01,libero_object,4,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,374,libero_success,89bcba14bca4fc865e40163a8200036610c9bb7111dd9199284788d098fd038c,,d43600ef0f63c4dc0a927ffe0d74b57ebe39548d2d9722120fcd0ec46b930ca5,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,387,libero_success,7c48df885bf6fe9e73dda0c002c994de1d68e7c97fa235e74799f6c761e4c416,,2eda4892263f93eeb7342f54f65f17a93323f791a06f5163094d5a691d3bc6b5,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,387,libero_success,7c48df885bf6fe9e73dda0c002c994de1d68e7c97fa235e74799f6c761e4c416,,2eda4892263f93eeb7342f54f65f17a93323f791a06f5163094d5a691d3bc6b5
libero_object_t04_r02,libero_object,4,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,480,libero_success,2f4fead4362bc167f05ccecc1e816dc23df707c5adffb717c6fe2d590576533c,,063ed854abd944323349922b670fc466e464da063a6b8426351b0814942ce6e4,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,393,libero_success,c287ac94527006e68764fac241df435593fd2a12f3dbbc18ee514ba2df290869,,55715c37fd5468d96730b1f31183bb63aca6da5b920bd7688d83c3ac2273fba1,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,393,libero_success,c287ac94527006e68764fac241df435593fd2a12f3dbbc18ee514ba2df290869,,55715c37fd5468d96730b1f31183bb63aca6da5b920bd7688d83c3ac2273fba1
libero_object_t04_r03,libero_object,4,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,475,libero_success,916d1c8ef3b84d806c136ee71e5a3978d70f0d07fb449868a9ca4b297db6ba2e,,98917af33c6495591cd680e67a1c05a3eafe3cd1beebd2a14314c12001fcda0e,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,378,libero_success,8b146dfb589d755ea9dcc232c005609a139b58cf38645eaacabeb4e296af229f,,129979e3a9c3da22bd851f7e933225b2c23859260333c36a39c64182f5d17d93,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,378,libero_success,8b146dfb589d755ea9dcc232c005609a139b58cf38645eaacabeb4e296af229f,,129979e3a9c3da22bd851f7e933225b2c23859260333c36a39c64182f5d17d93
libero_object_t04_r04,libero_object,4,4,4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,376,libero_success,307232af125e1a797bb15daee30a06411847112ba5ce6c67096c68232bc27da1,,3a6a24f464da2cd31a440c9ee6b5413283e31ba93030cb0004a930b4c1ccec0c,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,408,libero_success,cd07f2f9a7438fc46e29e46812e8cc9022e95d84bcea3dccb08043747b63938a,,be5d6b63581a17130b2ef12d2ca7267fc50b06d5aa7a274cd803cbe62c07c335,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,408,libero_success,cd07f2f9a7438fc46e29e46812e8cc9022e95d84bcea3dccb08043747b63938a,,be5d6b63581a17130b2ef12d2ca7267fc50b06d5aa7a274cd803cbe62c07c335
libero_object_t04_r05,libero_object,4,5,5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,390,libero_success,8754f50ee87effa8d45c4039e1e422f5519099d6bdda8479969d877026650ae3,,42d6686fd08950e3b286ef803288dce22b31c65906c6562616e08690f8f6ca01,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,380,libero_success,9c79eb48e0e5f620a8695fb1eb2e1c34baa1cab8760a2cc24b89f20f22cc54cd,,3fc7cf084c12fc3a173ae3a30a2e64a7430e3c031b4e399df3574f495c281a68,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,380,libero_success,9c79eb48e0e5f620a8695fb1eb2e1c34baa1cab8760a2cc24b89f20f22cc54cd,,3fc7cf084c12fc3a173ae3a30a2e64a7430e3c031b4e399df3574f495c281a68
libero_object_t04_r06,libero_object,4,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,388,libero_success,e9e7ba70c954b64126d7fdad19ec02822fce90a7bd61c027256b03e03d0bd973,,75df088e0b739db56df3c6f79b7856ad77c085747863626cf2d35a42dd451c25,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,371,libero_success,9e35429a45c8618d3a383ac282ca2d6c674057032b82973b8bb4ec3535ba75dc,,2d6c050b03e74c582a8cdead2f4cdb29253aed8bb5a3352e91af2b417bc95044,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,371,libero_success,9e35429a45c8618d3a383ac282ca2d6c674057032b82973b8bb4ec3535ba75dc,,2d6c050b03e74c582a8cdead2f4cdb29253aed8bb5a3352e91af2b417bc95044
libero_object_t04_r07,libero_object,4,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,False,success,visually_complete,pick up the ketchup and place it in the basket,468,agent_finished,b8c0f44554f2f086fdbd8db678509738797af5f72ba37ce34848aa8e9d08834e,43581593f3c0606dc84695d1d6a0100750621a67a7b916abbd6101e922e72ce7,1a58eb0c38532572ff1a8abe22c8eece9a8c46d5a3185339fd25e136ace97d4a,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,403,libero_success,e4231533fba0b733d0b784e5932e018c62ca6d83cceb2e6e40b94b5687118f55,,9cbd2ed9dbf861c850825cf7f7c95308321163d4ab7962beba63c5a8775b12b1,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,403,libero_success,e4231533fba0b733d0b784e5932e018c62ca6d83cceb2e6e40b94b5687118f55,,9cbd2ed9dbf861c850825cf7f7c95308321163d4ab7962beba63c5a8775b12b1
libero_object_t04_r08,libero_object,4,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,359,libero_success,0de08a33bfbd9114e0b7b35039508301b8ef4d418f59ed75359061ad84ed2d38,,da17b8aa3aff023abef7c6e7bb6e5d705dcd4693df6b2787617d62921e340fd2,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,366,libero_success,cfafb1791e530ee3a84839c61d9b917d5637a5cb74e7214da6f8afc969135544,,b44ecad93b490b15924cb9188571df32b80224c230affe7314d8704d39a33cd1,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,366,libero_success,cfafb1791e530ee3a84839c61d9b917d5637a5cb74e7214da6f8afc969135544,,b44ecad93b490b15924cb9188571df32b80224c230affe7314d8704d39a33cd1
libero_object_t04_r09,libero_object,4,9,9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the ketchup and place it in the basket,486,libero_success,f28137b6b7c38338ef67ff4840e5351b409d2219f4fb9ab3e83aaa4ba84632c9,,bc71ebc084b499adb0b020cea9f856185d3d812604020065b9303ad017cd237b,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,388,libero_success,545ccd1405b52e5ff8fb837b2fa0d3be6b46726caf12284adf79ffb2b2197fc3,,f0a12fc9587f928fe7b0f404dfac611685afc5d69de16c38664c85fbb29641ec,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,pick up the white-capped ketchup bottle and place it in the basket,388,libero_success,545ccd1405b52e5ff8fb837b2fa0d3be6b46726caf12284adf79ffb2b2197fc3,,f0a12fc9587f928fe7b0f404dfac611685afc5d69de16c38664c85fbb29641ec
libero_object_t05_r00,libero_object,5,0,0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,316,libero_success,4dd4e1ea01294ccbff99ee1f33124a6aaca8a0cc883ed3fbbb396e3c06a26d1e,,e086246109fe9e42ce43f8d466a76dad6db127acf3e2cd202368a35beb61ae18,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,316,libero_success,4dd4e1ea01294ccbff99ee1f33124a6aaca8a0cc883ed3fbbb396e3c06a26d1e,,e086246109fe9e42ce43f8d466a76dad6db127acf3e2cd202368a35beb61ae18,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,316,libero_success,4dd4e1ea01294ccbff99ee1f33124a6aaca8a0cc883ed3fbbb396e3c06a26d1e,,e086246109fe9e42ce43f8d466a76dad6db127acf3e2cd202368a35beb61ae18
libero_object_t05_r01,libero_object,5,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,339,libero_success,3ee9b5f40e81ea1acd982929449d23e4007c6c3f0b0e2d9a5de45fca7e3f22f7,,b39ba32b8f8715089454fcc4fab6abd57fcf71ae0bafc66b35fe9988f74c16b3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,339,libero_success,3ee9b5f40e81ea1acd982929449d23e4007c6c3f0b0e2d9a5de45fca7e3f22f7,,b39ba32b8f8715089454fcc4fab6abd57fcf71ae0bafc66b35fe9988f74c16b3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,339,libero_success,3ee9b5f40e81ea1acd982929449d23e4007c6c3f0b0e2d9a5de45fca7e3f22f7,,b39ba32b8f8715089454fcc4fab6abd57fcf71ae0bafc66b35fe9988f74c16b3
libero_object_t05_r02,libero_object,5,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,327,libero_success,897a5ecaf14adc71803ffbfc1b0c8a394467b97325f8797c5c98ce6bc5b8edca,,54c7c3bfdd68b1f3f7ac6b52faf72fd244a01f6aa4bfb42e043c9606298a90e9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,327,libero_success,897a5ecaf14adc71803ffbfc1b0c8a394467b97325f8797c5c98ce6bc5b8edca,,54c7c3bfdd68b1f3f7ac6b52faf72fd244a01f6aa4bfb42e043c9606298a90e9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,327,libero_success,897a5ecaf14adc71803ffbfc1b0c8a394467b97325f8797c5c98ce6bc5b8edca,,54c7c3bfdd68b1f3f7ac6b52faf72fd244a01f6aa4bfb42e043c9606298a90e9
libero_object_t05_r03,libero_object,5,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,315,libero_success,8c811dbf28823fe51bfc71945f9261c9511e62044056e5f6653f8c8cdebc183b,,faeb2e586a7e50474bdd5ced99823279f17f4ae436dfb7e2374f53f0a9e998fe,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,315,libero_success,8c811dbf28823fe51bfc71945f9261c9511e62044056e5f6653f8c8cdebc183b,,faeb2e586a7e50474bdd5ced99823279f17f4ae436dfb7e2374f53f0a9e998fe,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,315,libero_success,8c811dbf28823fe51bfc71945f9261c9511e62044056e5f6653f8c8cdebc183b,,faeb2e586a7e50474bdd5ced99823279f17f4ae436dfb7e2374f53f0a9e998fe
libero_object_t05_r04,libero_object,5,4,4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,033ade05ebe9b6d334498d8462f9c5122f42987e3f8be12a059c3b657cfa7d89,,a8aff10de97b21dcda38ccbd90165d457a669f3bc424c0174330630071cf58f9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,033ade05ebe9b6d334498d8462f9c5122f42987e3f8be12a059c3b657cfa7d89,,a8aff10de97b21dcda38ccbd90165d457a669f3bc424c0174330630071cf58f9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,033ade05ebe9b6d334498d8462f9c5122f42987e3f8be12a059c3b657cfa7d89,,a8aff10de97b21dcda38ccbd90165d457a669f3bc424c0174330630071cf58f9
libero_object_t05_r05,libero_object,5,5,5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,dafe9962516dad30ede0b594e2fca30ab6a7075242c752ff48a504cc9d440671,,005980b352293195f4454889c7d02088d7d745a41a72b2fe3956461ef2ac7dc9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,dafe9962516dad30ede0b594e2fca30ab6a7075242c752ff48a504cc9d440671,,005980b352293195f4454889c7d02088d7d745a41a72b2fe3956461ef2ac7dc9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,dafe9962516dad30ede0b594e2fca30ab6a7075242c752ff48a504cc9d440671,,005980b352293195f4454889c7d02088d7d745a41a72b2fe3956461ef2ac7dc9
libero_object_t05_r06,libero_object,5,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,345,libero_success,0519be100a485fb43b55e798463772958b920ada6a7b663b5aa1dd9c3729d9aa,,e8ede1aba6cb28686e26bf56c515c7d4a433b0b8516cd0e9d9b92babaf7e3211,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,345,libero_success,0519be100a485fb43b55e798463772958b920ada6a7b663b5aa1dd9c3729d9aa,,e8ede1aba6cb28686e26bf56c515c7d4a433b0b8516cd0e9d9b92babaf7e3211,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,345,libero_success,0519be100a485fb43b55e798463772958b920ada6a7b663b5aa1dd9c3729d9aa,,e8ede1aba6cb28686e26bf56c515c7d4a433b0b8516cd0e9d9b92babaf7e3211
libero_object_t05_r07,libero_object,5,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,319,libero_success,de7e75a02c899535e120e726cb49bbe04c12bfb382f19989043d32cef855ed28,,6dd3344900f398d203a2d92d9db5348eb31034026d35d09f484758754a75c8a5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,319,libero_success,de7e75a02c899535e120e726cb49bbe04c12bfb382f19989043d32cef855ed28,,6dd3344900f398d203a2d92d9db5348eb31034026d35d09f484758754a75c8a5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,319,libero_success,de7e75a02c899535e120e726cb49bbe04c12bfb382f19989043d32cef855ed28,,6dd3344900f398d203a2d92d9db5348eb31034026d35d09f484758754a75c8a5
libero_object_t05_r08,libero_object,5,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,ba122b71ebb6953c85d7ca701e295c420c6f5a161a0e048b44babe13f3d6ac25,,33c4ec18b9e888226bf123eda110055ba6c3bc45fdab0533d94253aab9026cb1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,ba122b71ebb6953c85d7ca701e295c420c6f5a161a0e048b44babe13f3d6ac25,,33c4ec18b9e888226bf123eda110055ba6c3bc45fdab0533d94253aab9026cb1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,310,libero_success,ba122b71ebb6953c85d7ca701e295c420c6f5a161a0e048b44babe13f3d6ac25,,33c4ec18b9e888226bf123eda110055ba6c3bc45fdab0533d94253aab9026cb1
libero_object_t05_r09,libero_object,5,9,9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,321,libero_success,f84e2a15bd6733e3ae2a5792388e76863dc8d7ea5d2f869dbdd081bad21a9f66,,34939738d1f05dceb0a55dfa6c094c3222dc8aef7d1824557ece5f285b31ac40,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,321,libero_success,f84e2a15bd6733e3ae2a5792388e76863dc8d7ea5d2f869dbdd081bad21a9f66,,34939738d1f05dceb0a55dfa6c094c3222dc8aef7d1824557ece5f285b31ac40,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the tomato sauce and place it in the basket,321,libero_success,f84e2a15bd6733e3ae2a5792388e76863dc8d7ea5d2f869dbdd081bad21a9f66,,34939738d1f05dceb0a55dfa6c094c3222dc8aef7d1824557ece5f285b31ac40
libero_object_t06_r00,libero_object,6,0,0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,360,libero_success,b7976a05b0baab8908b060ec2d0c79aac60c9c0e970c6578e4284db4300d4e78,,5e2c2f7bbf629d894a233bc99bf77e55a9ce637333a22802623872b3c07a1d24,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,360,libero_success,b7976a05b0baab8908b060ec2d0c79aac60c9c0e970c6578e4284db4300d4e78,,5e2c2f7bbf629d894a233bc99bf77e55a9ce637333a22802623872b3c07a1d24,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,360,libero_success,b7976a05b0baab8908b060ec2d0c79aac60c9c0e970c6578e4284db4300d4e78,,5e2c2f7bbf629d894a233bc99bf77e55a9ce637333a22802623872b3c07a1d24
libero_object_t06_r01,libero_object,6,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,388,libero_success,f6539af811a56de6f5e50e107bbc8c5b48daa253462e149df28722ec62ac82a3,,1dd66c00e198198071c082744cbf64b07138304ae925e52f123145f515d91cb4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,388,libero_success,f6539af811a56de6f5e50e107bbc8c5b48daa253462e149df28722ec62ac82a3,,1dd66c00e198198071c082744cbf64b07138304ae925e52f123145f515d91cb4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,388,libero_success,f6539af811a56de6f5e50e107bbc8c5b48daa253462e149df28722ec62ac82a3,,1dd66c00e198198071c082744cbf64b07138304ae925e52f123145f515d91cb4
libero_object_t06_r02,libero_object,6,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,395,libero_success,8d7e6f188c32e0e446b119110bdcaae3ef9fd0c0d5e5a820f797055ba5defd59,,78dd78d742225755a44aaf606a475f80029c07747f35549ec731a12ec549fd6d,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,395,libero_success,8d7e6f188c32e0e446b119110bdcaae3ef9fd0c0d5e5a820f797055ba5defd59,,78dd78d742225755a44aaf606a475f80029c07747f35549ec731a12ec549fd6d,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,395,libero_success,8d7e6f188c32e0e446b119110bdcaae3ef9fd0c0d5e5a820f797055ba5defd59,,78dd78d742225755a44aaf606a475f80029c07747f35549ec731a12ec549fd6d
libero_object_t06_r03,libero_object,6,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,379,libero_success,594d88111e9a39d8bc16aa1d7a1cdd7f8d4d3b1074582171872dfee361dbbdae,,478bc14f3a5ec1d76cc719aff2181f932efd064d824ddacee78ba17374638837,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,379,libero_success,594d88111e9a39d8bc16aa1d7a1cdd7f8d4d3b1074582171872dfee361dbbdae,,478bc14f3a5ec1d76cc719aff2181f932efd064d824ddacee78ba17374638837,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the butter and place it in the basket,379,libero_success,594d88111e9a39d8bc16aa1d7a1cdd7f8d4d3b1074582171872dfee361dbbdae,,478bc14f3a5ec1d76cc719aff2181f932efd064d824ddacee78ba17374638837
